UserId,device_token,device_name,device_type
3cb7b4d6-7553-e411-a2ed-00155d35021c,eI-hIV5US0G3bwHgLF9H-l:APA91bFIFse_7Iay_HVIOFxSmC5aBttRlwrkq-bIw5Ceswh7dqun9MytscLVirYhMk9e6UEcQBtK2IqBpfMokjSb_yl6VFrgi3_HoX7LKm3pHky4WzskKTh-Z60RlAwZSzW3eY4oSJ-y,samsung SM-G950F,Android
72c469bb-80ab-ec11-983f-0022489c909e,fMigtlP3Ri--u5SZ5WCMFj:APA91bGJAtLrF72DDWugweJqhBVEIB-ucFQZJdRDToWGgLGdYmqXlZwHCz6mnY_9_tVHYwgxSACBK1-Y7jnR2hhAdIadSYNuuqi_EU2gEeqVeiOs2m0mbtkqEcR9gH4swu6wnv39pSCp,samsung SM-G991B,Android
31d311e4-ab13-e611-80d5-021dd8b71c5a,fiZ7nTFlQri-F9ITacahUC:APA91bEDBiYtKTnjxvSKNxHrhXKS0df-XqbbTO-bDgVZoKNqVzkMtcp4NBzcP0G-TnY9n0fTQgb1On4xJFhXDDwXNrfkj-fozNUnZrroWLeES0mcW08aR0Z2lm1t_hN1U4IVb1oxdOZk,samsung SM-N960F,Android
55179e6c-2beb-ec11-bb3d-000d3ab70f50,dHlF7xpIQsSm8uzf8rm8ER:APA91bGOuT58M0uslLfpAPFVjXknVDxbMS1V3bkmZyygS-uAFmSYAlmzBwjdCl_e4cJ8EeNI949URPMf3h_OtcWBL6P8HPLCNHWpNZ2AwCmqmwskygASmEFp5lpUHo58pB7eSCdkszOK,HUAWEI CLT-L29,Android
73770974-05eb-ec11-bb3d-000d3ab7034c,fU8pBNeGQ0ae5WZ1e0Hl8S:APA91bGuPCfOw_hFqconX-_gOwbs6ZzN1NXU94ZYe00UQ5vPs0lO4ZsoY-CHKHo-jbHfdtqc6xOgKUhRz13N_mcKfHgYcO83Eu7f-PWEgHuwe4v9OvVcITjP9OPY-awZ0WQPseeK4P4z,Google Pixel 2,Android
b0cf5baf-b8aa-e311-9907-00155d350211,dri1rpYZSrCEy9AD59P6q3:APA91bHNV2JASX3AMPOy9Er7M_cIrjjnXhgWLbTa6ftjbXxETbn7cHpvmDQ49qdtHWWDD4NHEysXaxJe4iknqqWRb7qE5PAG0FxA3MVEX-TQ3nMKNptBwHrUKCXIERuT1gVPJTCmco7H,samsung SM-A528B,Android
0a14b4b1-024e-e811-8102-1458d041f8e8,f_AGpH6XT4q6Nfv6diqjyu:APA91bGhE8z2jUa6Txvy17lSLJU0bA4yWpM2XO6-K2bY-2wcgs6uf9MKiaUdmbOmXKvGHoKummHIpBt3cwdSOCmzrtPj7YYMyuaeNSNVGS1OpoJ25GF8K7m7o70RC6di3UqJMCfawIrh,samsung SM-G780F,Android
6dce5535-60e2-ec11-bb3c-0022489c4ba4,fftoPwBrRXWEhVTlhetH4q:APA91bGGptK9KL09KuDYBzrS-QCbZhwiL7I5D7-idFNb__9KZG6H8-WvNiizIOu15-ojqoo6rjwSuuNL45FIvumDySDXNtfiEcOTnpysRWT_h9spQiZ7wMLiiWqdZtMZyM9IoA6G5ab8,samsung SM-N986B,Android
b2cea5f7-31eb-ec11-bb3d-000d3ab70f50,e54Xs8PUT3CRu1GeVEmYnz:APA91bGp9VchHwU7J0RSb9tiiaTzqZ5MEEXZ8uB-rB127D1iNlXuC5HKjo0TzvYaw97BfCWOYgBcHW1bqBKuvsu_5wxxP8Gv0giiXy5UlEyiG6KV3CcxnF2swTf1r-fWEr6H2wFk22nm,samsung SM-G991B,Android
32d54370-39eb-ec11-bb3d-000d3ab70f50,er1hxW1JSsOk7G_SyDQW40:APA91bGZJuPrmbJRz9kcbvVkNFOwBfHgtGnD6smsDijNwCjMyPI29YXJcrvxZ8xtzbfZ02gI_U0oXn8MqU6LXUAoh82HdkQBrJzkbwcn01iFXXIYJGmfhPYV1_-LN2iNVlh9CiEh5v_M,samsung SM-G973F,Android
2898e1df-b4e9-e411-b4c7-00155dccd313,e4f1XR_GSRedduHZ9VeNTS:APA91bFU73UyUkUx19PfrJtnzSx3IWXSOlpQnZVbt6t1Ivwv7QSyE8Ipr_DKXqcngxVriUcXsHZSRHXrNmV7OT-Or375WrHuhpTVQqoZf1qgwvZPf5zB4jQU7E0jHcvYBSI6anNHCxpF,samsung SM-G991B,Android
cec2efbe-2742-e311-9ace-00155d350211,eEoejPodQ-qu4JYLhrMCaT:APA91bGK9Sh-_1B6haI-OWdRQzoc60Ys3YcLQFqOpgBrGHT-pl_A4fI2qf6to4Vuo87VJXaQhFDMxLMJmtIsIlSheGiUl-jTmgVXgIicHgFKvEVO6Jnl1KgucASxQb2SoakUIbuOWV_3,samsung SM-F711N,Android
c9c25f6a-42eb-ec11-bb3d-000d3ab7034c,dhykPKFsQ5O-akwiGPGWEh:APA91bHbsLSN2juIpgdqqnqWIiq9R8KnPZ4GnyrS0dn6tpJ0jfQ5WOgQVlLZSmaxXAB5XWqs-Sd11I8LtmP4FEtlsGRQtWzcmC_gn5HtHCzP5X9-dCq0c7Sz2gG2aXYC86KwhXQ8SY5O,samsung SM-G955F,Android
b0d42602-43eb-ec11-bb3d-000d3ab7034c,fxdDrg1FRl2smgpD8pBpw4:APA91bEBZXManvpMXPzrOgFa_HTEpL1j92MEKD5kJWEe9tnV9uRmlmQ_-Ly8jlYdsu3wvN-bLGiJi7wr43piHNx9r11F57E0e14ZuwDHVYDp-6EwP1mTppyR-m05AgNNYuO2ebfkDIG_,samsung SM-G900F,Android
02cde930-f3d7-ec11-a7b5-0022489ed47d,ebf2LdrHT3yfvZtggd78XF:APA91bEa6oUgB9fW2YiFj0t3SSWwMKpcENtu_K1K2NTHhKn0IOhccwf3u7mCknZFf9RZ7MrR0s_4zf41nh_laV0u9UcdGV7m2M0RIaEz9vVyHvIUIlm46xHlo0AUdNL86L93drONIR7v,HUAWEI VOG-L29,Android
d90e920c-51eb-ec11-bb3d-000d3ab70f50,f6NugyOlQL6Oubwx4tWbeR:APA91bEGX0ToW_MlwWtIxt1qLAPyUvtKqRab-G6sGfGqx5UZeQYWs5f2zDiiM43oPzXXe7HELIrwZfcFNUEEfXsB8azdFv4-7sFheDa61O7Yag8efWLH4YBe1isKVXVSj3yMuWowrEi6,HUAWEI MAR-LX1A,Android
2328bdbc-ad13-e611-80d5-021dd8b71c5a,dkXKieyORzie_NNwdeFPkm:APA91bHApSxl1QHLVuYJmoqCojhdUOYttBpeMXvY6DE21NdY2ILP8OM2eQGrtd65VLb_qS3hDqt_FjW9zuO74SHdzk7hg4o6S3snRYX6JcMSLIzg4_uCaQA5lKux070ot9YNya41FEA3,HUAWEI LYA-L29,Android
7d2d56f2-af1e-ec11-b6e6-000d3addfa94,dIEKnSYOSraG823gI5TrwP:APA91bEjnHzg0YDZgR9xyy3a-CZXtgTkKM-mrxG5BoLsXcJjXPgw6Bv459GeY68Plv_AV_1FnOj8pyxYIVT1xdSPO83FKEBmsbHQ-TLYQtyBkzyhEYvpLZ5bVQ3hVynia5EU0M4HjyYx,samsung SM-G998B,Android
80e1f515-7105-e511-b3fe-00155d07d808,fgE9tYUnTnq3wfoW-LXGST:APA91bEL1qRQthpSUeD0I1EXM-VrQ89tia7qftHwgJ5iYCBm0rLaBS_Xs_1aTJ-PJ7fJEkOPJfvqEOdXIEKmA8Pv1CX5_vLfRi8QuzYS-Oly4b3Y2kaKhyu2q0WZCUZdNIIN3NUJLzK2,HUAWEI VOG-L29,Android
9f4514dc-910f-ec11-b6e6-0022489a95aa,eP478nGxQVOUaWxfbvOGoC:APA91bFT79IFYWvrlQyTIua6rO6S5KtuDAhytpEmZOc_vqzLGnte_OJqvLTli1yF981PxpY79BpPvVU9vC4pNowH_PYmlP7RrqCVAbfn9FmD9ZOqW9MFvjtdiMQYaDXoICRFkIA1nxCc,samsung SM-A415F,Android
8cb6b42c-29eb-ec11-bb3d-000d3ab7034c,fF2xhNxSS369mjQJZIforz:APA91bGEOrtCOv0M7YIzxQMUf8P70nww0d2pQS4wGdEIEyomEw-NQg-CYPnw7xzK5NBrhmHyNc6yDYcSwSNdTE1WFyVG6DlkuMS79chg9_874AIoK4P7isKYUu7TWJd-HIumGNqgO8xI,samsung SM-G991U,Android
813f4259-8faa-e311-9907-00155d350211,fZfhAVj9SaGpF63yCbDoeT:APA91bGo1zbgahl4KUENtXzFi6WuxQznI1LEyQEvpkcl03o56M0yZ83o0gWmphxXhW7Qyn31gUSQk1jIHyQHXm7G1FbY-gq1Fh8imRoCF_w1dUtEm1foDzh0HqZmE6l-WipxW9i5W-hq,samsung SM-J330FN,Android
55293352-adeb-ec11-bb3d-000d3ab7034c,eUjy0wGRShqbLzVPMBljEA:APA91bFTF9--aBQZZQaB2hapAL6TOGn6xGACSwoIXyf1ZpEN-kY1a_CaiOpZJUwp1CYVHrlznEikGCGjsVpFmot41b34b9hfyisXid2fZjGJgiZ-v2tE2nTFi8LWwbgsBi7CLRqNBzjr,samsung SM-G950F,Android
503c557a-35eb-ec11-bb3d-000d3ab7034c,fNd6fOHvS4uuwNXrq6SnEm:APA91bFHIUTDv9OAscm39vhBe3eCOOdC812PknwnOoLO6mmekLtw4fsKqCK5H-yzbPLmTA-QkA28H--ucwAwlp5NBtvWVpZytDtzWeczE2wmppO_m3bTGZmqF34FxVenY2rGNlmGLJgb,samsung SM-G970F,Android
ece619d8-b0eb-ec11-bb3d-000d3ab7034c,eqFtRdIWS4SPW-6GKPvwLD:APA91bEwI-K4oRUdKqrA3UUVOuR_rQejTMTdg7N_9lxqfM2g06sKeStoMzzfQvZC0681NgWf9kpgKZ_II3tonBf004mPqBMBuzRmz7uB09I5m7SXEHN0nqaGjA2d5fOF6IV50xyL8bjm,samsung SM-G930F,Android
4cd324f1-f64d-e711-80f4-021dd8b71cd3,cII5hqWlRYO7ULltJUnW8_:APA91bHl-w9UmmbkURTWzOotVLfa7HfuvrK5Ky6b06DwxyDDx0k7Hh40IOAHww7LCXUJhlku-iFUvwyuh10XyigDDPBHCeb4Cj3rd2iyLRAHADHB3J30IPuDRUlVDGlmd3PLG1T-3EFL,samsung SM-N986B,Android
f80f7470-27eb-ec11-bb3d-000d3ab7034c,cK3LLo4kQJigZ1oRgRZow5:APA91bH31E_6M9UouEYTk-uqTqtMJkQFpIJKS_SsZm-ooqmF56z8-hZV-2oX5Amia0KBtI60bZe1UbJhy1HrWqSSoJ5AOzKhrVg3p0bOPLsGqWOPGcQn2o_tCyB3SVJyC0DR9BS5sngN,samsung SM-G781B,Android
e2c75b83-3971-e811-8135-3863bb354ff0,cqoIIRfzSwmloTB7SrNIZ8:APA91bEgYewy38tT4pzrK0cRCmIxYToo6ATO6so8mhsaBo-FWVSJwUWeiB9sKE4_YUaCcPdfMBG1TygSo9oxKO3tBJPxZ3_9BgRi-t-wmf4RtqlyhPUFtBlrFaAVmKabGyGMC5ZvtG7Z,samsung SM-A520F,Android
5ad1fbed-f022-e811-8126-3863bb354ff0,ePvuqef7RcalgavQfenrul:APA91bHx-FsfmSdp1DA-Ij6Mq4VhKd4CJfzzHS3VTDGPVT_5i3VEfEaCeFzwB950hFVd7L9qE8Y5PB4in526e9QuGdN61Jb5PhgZceoHpxzzn_pBlz_lA_Uz19BGr3f_Nv1BRCzRmis3,Fairphone FP3,Android
40533cd8-4e1c-ec11-b6e6-0022489d2dbd,c5J_ZFUtQQujooB7H_Jm1y:APA91bEa86W10CmOACdGWNvEcNLY0w4PWFLsAVVn9FGnL3hyVeiGgPjvY5fRVgZI9-F7oM-JbDuoZAi9pBGst1yt7hnr88n7YYF2kx0sjqaxon_LLRCSjnXQXtEawJbOTk8uSwKTLfYq,samsung SM-G950F,Android
7f88e161-e478-e611-80ea-021dd8b71cd3,eoAX29keQ0SevEfl9DuFXq:APA91bFyVN_hnGEO6TL4i0Aw6djS09GHYDgDpNEWx2z3UNxm4SS60414wUvrOYzmPgeiLrSl1cN9ZqjFtbw9SiW8NuImJygMzkMzNrGrbP6Teby31ixzpfJm3lawLCPIyGSzj_nNuuWc,samsung SM-G975F,Android
a96079c4-4f19-ec11-b6e6-0022489c5af9,fas4lGaSQrm59MKiulMWXe:APA91bF0aHZYz_o5_l6FlCVjQGkESvM_cOldBKsA7H1DNBzmapwLmUWN99Sdhmq0Vo-sDAUfZZzKCu39dUdO0SvtfHs4MZ9CoXduNWoO68PSx9jyyNFfJZpk9Yi_neZnMoQME1tokXEV,Xiaomi Redmi Note 9S,Android
ddd9133d-aceb-ec11-bb3d-000d3ab7034c,d0eUaJROQYG3H4TG_VXvaU:APA91bGW15Bmdwl6b046StcaiBXaP9wRtirXnQRNxZPqaiUMtLeTSJXsVViUVbTkG5xbB4N-YcS78AoRnaYiM2J6BwEMnYFarQJnz2EgN0m0mvsNFEt52YmAib0LRB8unxfqdMp8I8Z0,Xiaomi Redmi Note 8,Android
5bdd3b4c-b6eb-ec11-bb3d-000d3ab7034c,fCIPkZPNSFyzy-H5MyvCrI:APA91bHfGqJAfyTzXPUBEeAwU6398ZboQi-qfiRJkE_4PKbfoR6KKA9NS-1yxa1q2nnc97aTZzBaA1YmiIgorXpmPhN2TgYww4c1OmzUiROboVD6LCfe7syJNGl0cKxeeZfLU7INFb2N,samsung SM-A528B,Android
91fcde88-2845-e211-9f06-00155d350208,d0yeLeGbQb-ZbEOHdjqi9i:APA91bERGLcFCD8rEP9nm620Nsz_D7a26eF3vU9bNxpYY1apxcjXUSuc_1zWQzfZzv0fWb4pwy6q_g5PVOF6m-GVM8oFD4BI5kGgoNtDoOLmIVTkTLiW7WlKSfYTRJJTva0SXDebrL8z,samsung SM-G935F,Android
980fb4c4-1100-ec11-94ef-0022489c64b8,dNeDzorMRbKlhDdBn8l_Fl:APA91bFfng5n1bIjBs9iuFK7nZjVIj0puMR_fB9U_eamWi5mfgq3Mt1p-rkVw8Q9xyMVb9y87UcNRQEEVhYA7aVwI26il3OHZwY2hfg_yupCYG_82E83qYtXKY0biFdZ9XiCmorWKGUu,samsung SM-G930F,Android
05ee9677-c740-e711-80f3-021dd8b71cd3,e7yHipHETnOQAdaam82wr0:APA91bHSEytmIE526BYaIJ0Gt_eG0Bfifnc0GlJs_iLjp8z9L6zLWCFrcCLnBw55KpoLlyN5HAJ3dkLZNQWG7GFVC1JaAYMFxRmVg-NJiqcUlEi3M7hpzmWCEEmPEbFQ8naD6hUOddbW,samsung SM-N975U,Android
720041f5-10eb-ec11-bb3d-000d3ab70f50,ftnmRgIQRJmr6bksJxk_l_:APA91bFY4U6nKaDy4JyPXNwKoOI5_ro7DLR4duxtGDbKQIDuqJyI2sY9OEVl9FTqvPHsUKjeRkLHBXBPRQdiaKnH1YraSj6zVXOQBt9Cm8COPWTlhRf6w7BbCDBq7OIp7-57a1ZtsQ6e,HUAWEI CLT-L09,Android
c8e70dcf-b8eb-ec11-bb3d-000d3ab70f50,cFLtARYdR8m5DsQ4eH6pq5:APA91bGefF11IRqIct2nmbqYrEePlZl19iSAswYAkLWUmn22WIfeTembJ7_osFrHwblBcnqfOdBpriMR0OJKoUrbljJl6kt7UqJA5j4T9ERa3dCMHQGf9GUtY53KbGY1Yotm5ZIyinKu,Xiaomi M2004J19C,Android
3171e790-b7eb-ec11-bb3d-000d3ab70f50,dMFM4-PxQ8yH3s06iDERWq:APA91bGsRV5wKw1vvHrGFhwqjpr4g5IE-cTnj4klWtqAd9cOCkDwwWHoEOm3yl5ndFHgXOOhqIW6LscJiCRK76RcaJbwncfH-BRv42IT6WqPZp8DUVdoZNfbZXlAf5fSwhKpSAl-rqXM,HUAWEI MAR-LX1B,Android
efa29106-396d-ea11-a811-000d3a64931f,fxBVZtbzReOyDVTr46BNLV:APA91bFADoiSlFLHeF74Y6KwAG8YA6XxKBW-luhICdtCxwqeetDaTeAt_natg7d6rVbMBzbGVTgAS_h-FcPHMo3hVsz27ngqTESIujsolmONj4WFlVKIoW8lJCt_-MH3qQVaiZa9wBdl,BlackBerry BBE100-4,Android
39239153-a81b-ec11-b6e6-0022489d2dbd,f6y8PDUiT6GuaDUzcAiK1-:APA91bHrTkdNqw0vlAZ5fDEhgzMoH8m2scOy8r4wF2MvfGpFooSJ6dLm_rbI0KAyPwNd1jxZHzUkLi3XdJGAqK4tIvA54Ma29rJ91vW7iMszXK8DlrjBLNNC_U-YfWR22jw-GTdzWJKi,Xiaomi Redmi Note 9S,Android
9f10e278-fee9-ec11-bb3d-000d3ab7034c,cUgUZhfhTAOdACDO-j_z3a:APA91bFWo2eLhYievi7kfELYIIG-yY7HosOZKSNSlD1Kub6KVb2Jx-Kx3oF10XNxYDkJiOYh4Jej7JvQqjH_amQzdkIiSQNWlBSAY5UHQXYxMHSJQgoYs0PzLQxTQuQYyMz-O9Rw49VT,HUAWEI FIG-LX1,Android
aabe7ada-c7eb-ec11-bb3d-000d3ab7034c,c8R8v3_1RK6YJ39Rzz6ZQ4:APA91bGM6uqc4S6lHNbHbkhzZaNEc9B0Js_jqgDsuYJT1PqbNRg2jkJ86-Oy1HkNx0RB_pxKjI4dFTWYZubeGsss8EcTTb73cZTgRSmBQ_egV7v1cgGfVwJf9s09-qNcRXdBBd50rybT,samsung SM-G991B,Android
22ad31f1-15eb-ec11-bb3d-000d3ab7034c,eUBQEFpeT8W3RRrT-Mcm5A:APA91bHX8C7dzRfxYjqrGwQFWetY9YGQJMlTy5jmWTzcdTD9gg2pAql01_RWeeCUVSQm1NQ0tCbcWLfCHU4nuGcVa0AUFp7Da2urmtVNjhadFV9XYOOwZyohyPuSnALPtHCgoL8DorGf,Xiaomi M2007J17G,Android
fcec7250-4c84-e911-a987-000d3ab9a5ef,dVKo0VgAQBqyUnE7qdTBIN:APA91bGtw4tLwFspxjjuZVATfaR3QgQwOXjSMsKOK-haqSnD6c5G0gk_tiVsplLplSXvcDyEWeKoRBwYMajs2cCQ8D8AQtekvzzzEyXPgE-eD5b6q4h_vhw7BmyQAGy3MTVp_7qd9Kqt,samsung SM-G988B,Android
4fddd1ed-a46e-ea11-a811-000d3ad7abd5,damY3XxlRbyBk7jeKZKhso:APA91bHHIXkOuoXDDMC-FbdKUrdg3XTYF4BdpixrQ8UwpqkVjmF0KRpYa_b384Qr5eUHIZv-GBWNeOjNjSEypyRAmjfMZLczu-VCQFs0zxCYNmbG0j17GHi5wxyMWttDoHqbUOgr1JW5,samsung SM-G980F,Android
f8b00f87-c61a-ec11-b6e6-0022489c5af9,eO8h5phMRyisYt1ftphRL8:APA91bFq5ObvAKwklZUQEsp6tIZXYI83XQf3kpgGEtc-dAYaIj8av39XNuCA5Zpm5qyX0IHAojNp1tleyaU7Ju0vDp9CnDJy4cZK0Izr65MOvWUGjt00caCaFBefItQpPInqPdoE6pHD,samsung SM-A515F,Android
7cd16b54-2945-e211-9f06-00155d350208,fIAqFLHGSgakZhkP2yMqnh:APA91bHgNOAGghC8IrssmpSMwg1ZZ-BYlqy7isH6X72xspHFy6bz_JZ0-w9gD9j9hGGEhfZ63R1SlCdKyJ5HAnEhdU-AR4dYYFB_t-mZWZGkvXoio4X_BoFliBaQdU-RbROKwqLspxFC,samsung SM-G781B,Android
9246869e-6edb-ec11-bb3d-000d3ab6d592,cOVJlfiOQV2yZt3AY-KCBD:APA91bFHWfAC2L88wRxrRMvKxvDc-R7Uwof4_Pp0OWmcA4zw9swih6jWUQ9ACkiVQKGNL_uy0SssX1X8kQrJ9Ip0EvzWgMwFAVBeQ8bgdiTP9HqBAYoBX9dNzzuIsGzMmufDZJAnyItj,samsung SM-G998B,Android
0a6defdf-2645-e211-9f06-00155d350208,chsyUevuQNek4Xxu1rKHQS:APA91bFotRWQJXsjTOuy-KY3zSvZJWCwIIJdmZjzFI4FTEYwRWLNnbzfWsyiHyNPVDJv1uCQ74HjvKHjXpXvUvYbR9drsNxLI0Pai2skIs_TXvexrNlbO5WASrQ7AX2iGRuDAhT29yAA,OPPO CPH2135,Android
b083ef76-c5eb-ec11-bb3d-000d3ab70f50,crW6XBapQ9OIe1rMU9YETn:APA91bFYYIcYN_68Gftc41SHF1gc8kjb65LtknsPCK2NvfZb56at9w3FgKH7V4HTyv09gY9LjoLVnEP6GUwTcKAefClJLc-6Xh41wSgUk7f2ixnoxMpgPpHgGnGzbIpFoZvcdqNe12E-,samsung SM-G960F,Android
e9f9afd9-46ea-ec11-bb3d-000d3ab70f50,fSkL9LFtRBi7ODJCSLtvPg:APA91bEwYSNndfKN8j34nlJcPjiukIsMgx0pluOExJsg8EYwuXel_e5R41842lzdsyNQRi983Dkvf3n8uK6Zu6I4VT1J64LpdbW-IAuizx7Ir5unL95AtO3rfBw1vU-dA36h_jdjfDW1,samsung SM-G991B,Android
6bf522ec-c8b4-ec11-983f-0022489e7d24,ekYHZY4ZRlmokqtS0Fd_Wc:APA91bHsIT_xLQCmxRm3MM9kPpVrzqTUfoABK05nclx8TFMugUCNJlWMVWDP1DUbaKi4Lb6MUmzcHPCfrLUh5e9JIsc3cZ7v24Thc5ZazBoYljN8_7-yPu_Z5xS09yc-vohjCohSKjhk,HUAWEI VOG-L29,Android
b9ae7d73-0274-ea11-a811-000d3ad7abd5,cMR8LvreS3-19PdHDCC-Ar:APA91bHrLMNB_lkt5t67AslMY_iKJRUhtobriO-z3bQrNODeSD9cynQY4z1mjm1Cyc2l8j6JVh9sM6ftsiYdx3N2r2fWyuwdoShJHwNZvrXeSVX5hElKZbg1L9RWJqSR1X6fdd0lyMAn,samsung SM-G991B,Android
b1146562-1ae3-ec11-bb3c-0022489c494c,e-_IaPN6TouOd51avLVBSo:APA91bFAyc1v0L3ZbDBpIY_4f3Pldtf3KaN9t_zmK8Vq1cD1eU8XX2aUTvpV0dhpUSf6r_ozWZA8eQdExWYs7po3rhgL_nwq7ihIce0ll-adYHvbs3tcwMuqCbD8qW7Kiq-yXuF9ypCP,samsung SM-G991B,Android
91bea799-d8eb-ec11-bb3d-000d3ab7034c,fGXe-bdbTRuw5GFSIlhWGK:APA91bHUzVEUP0yW_Eu9XM8k512Kn_NV19ja8UUNJNLxDMAwAzdtCC4MyowfXPBlR--nO52lOXJAC-mSdUn-J_YDW6eMognA91mvZK82aviXgMFKLJFkgu7HRkT-JTTbhq8_UsINyqxF,HUAWEI WAS-LX1A,Android
4f9e1ccb-39eb-ec11-bb3d-000d3ab70f50,f_7Kvv71SJGbTl12iGg5WB:APA91bF4lhTj-4r6V6Ib5ReEHG8PICpymRBkRIsxJiyt2T0o1X3EFjZ8f-A_lzhCrWEUdRqoDFb88fbshzhzg3khC6NFWTirjvwOYXeLwKI0luT6JLffJTGpb6ObE_rJhMeHM3ta7Whc,samsung SM-N985F,Android
3dc233bf-b904-ea11-a811-000d3a649213,cRoOkpYxShyPfScQyeO47F:APA91bFeFibfDhRfXfAEWxHalet9Yxnkd1fD9I6D5zFOBfNONihKdQbpuCMWP3RfYvp38xbXKUT2OusUfmJgF7mr1QgF58Z12QlKfabJCtOHznjH1cGdNZ3CeaWr0H7Qnz8dCZLpt_mZ,samsung SM-G970F,Android
805b03e4-17eb-ec11-bb3d-000d3ab70f50,cf0sAVYzQq2-L2pwKXaUpa:APA91bEgRqfYFLFdy4zj02qyPOwfm8T1UjFBK-5_09y974h42fyABey7YFD8Al0sf5WWrBlA7gw4_OuhD6dWAm-yz8sdyLseCM0dtuN18kndWEGZOyXMyzFniAXHU9rwU_gKz7jUR2-J,samsung SM-G991B,Android
2e11cfa6-2845-e211-9f06-00155d350208,c73SrlR8S9yqtk8BfJTgUn:APA91bFHO-iwFToVg3FBJ7Z5Gc1yPQetYfGqnUOAnKuyhI74aF4ZKmdiSfIDTLNpvWEX_NyP-v0o9XahFE-Q-yR1ZdYoWOIxuASYPP6_UmsqVIkPBuxL0uuzGqHumXCunVXijvWEPEyd,samsung SM-G991B,Android
e178f374-3c63-e911-a98a-000d3ab9a49f,cEYg5vd2Qu2tRU9J_mORr3:APA91bE8txwYztSbd3m8mN426JR-hjhr2oHRnkWPp6mMBTWSEDE-8MAGNnu2lWKxXZZNl5QMsdmbL17pzis-QO47lbOwS341k57x26ctgP3mClqU3e0hyNvzdcK8KMD0DT7qoD1r6qJ4,BlackBerry BBF100-6,Android
29fdf030-ddeb-ec11-bb3d-000d3ab70f50,ccSwaPM5RZuV6O9eYO4aRO:APA91bFunq4oyBeBOGUVRjKVifFzQLmfdnQLVwRgmFWZVbIb-wCfMEM4cgQTtzma9HnQeCy-4kYN7aiH_IC_w0Fi36cWxwAhofTQgjnyzpwxcCHpVb9yo3xeo7XyFz3M3rzpcN0NXNfz,BlackBerry BBE100-4,Android
c708d2a0-2845-e211-9f06-00155d350208,d1RUhlzZRX6q_jXH_YMIaI:APA91bFXwdCst97jTuT0PeU8o3JbQ-8Bvg_uKxUMGBjUDnHNTCKkHLLYfjw556hl5JgggK3Lb9d2NG-rGHspw7jae2kwimgqWHGzZ3Mqg3vaZX7037O8hXqKFuSZXueqqFtO0YxT5bO_,OnePlus IN2013,Android
5643b209-7014-ec11-b6e6-000d3ad9b2ed,dNhAQq69QKi2fyX22T5ol-:APA91bFPhVqg7Pw9z_Gq5NedlpoLjf6_K2O9f0qDDGOfxwsXhGBS17Ixj9FYbAW_aBwtiw7eNyX86yRRVjMmEThIiuSThu3xm4I3mZKQpB5COo25eH0CZkaxk4znSb_3_SdfYZOd0zhM,samsung SM-A202F,Android
43a26b73-356b-e811-8133-3863bb354ff0,c0xZZ3eXSFCWAiNTwwqlUW:APA91bHNkVIFwQZZpZt0ooFCZZhw1YkkkpIrZYacPvP9SioXFjNllQ8004HmxCKd1Vhx270vgMtjPCXVT-1R7TofDX71vNG3ZIJ6PGRvYC2QCERBbF39hYZUjg5tam-aE4WESV7Widl7,HUAWEI ANE-LX1,Android
c6f56ffa-6c3e-e911-a981-000d3ab9aac9,cTlPgVzmSL2880RG8y2u-m:APA91bGvlGhTVOJ4YXEA7OTYqr23LvkTRkZCYBuEBuUr9nBaUPaf3TB9AE5DrGd2f-WNDtZew2cRxeDfuOP-F_Rbv0v6NO5efvTrCR2YBGBTaFrjOz42lavsbd6GujnXeFq5cbsyRjAW,HUAWEI ELE-L29,Android
b673d0de-43ea-ec11-bb3d-000d3ab70f50,d7kFI85nQcm7Y4VSH7LUll:APA91bEQQfa2AOFFx8cJfFeTw0bDWtQImb3X3zXU3lQrES0nPmVUinHJl7G9kd7yuOstqciJrLjtLnSGEmQvt3cLGrEoe9BGIlIPsUd1WjD0eq_U7lL68rXCPA7kqDcCoRP1fo3KlUnj,samsung SM-G981B,Android
dcbb9863-eceb-ec11-bb3d-000d3ab7034c,fLbp8C6GQcud8QqKUQmRCw:APA91bFcdMpKt_Gcr1dmfSeHg9KxpZrXoyB7xahvRZDY_7WtRa6l-hsSvEmtLIJJ94qYyjBhGorfwXaC9wXtc9C2TH-M3Puqrdgb3bkf-a-4wW6U8sRZMhMlIst0TTuKCxD_EXZi0GGn,Xiaomi M2003J15SC,Android
fd090247-2845-e211-9f06-00155d350208,eB082X0XRIKu-jNgn-1Cux:APA91bFbWS6pJmY1OLzgU98CSiWocpH4HPs5MSFq2HC99FNdfYNonxIN4nYROTSIskon6fMIIAHuUoY7SgKFW5pXxV5cKmReIIvT-4o1IAAXA0RJVvMqCKCifd1HeLZZ14M1ttua5042,samsung SM-A750FN,Android
93fc44f4-5f2c-e411-bde2-00155d35021c,ff8Br8rMQpWcE6ojAeRTxr:APA91bHaE5IBahwtZYAhJ2jlypPNCp0XWIwXeqvNyKuj6qEKbL2oZuYBOv8lwdkEtGFecjx6TAqmECTFJwt9brI_R8LmyOQKPyljWkkyuD5BB2QmARPou4jO9SNtXdZVTXcyj9rh0ar6,LGE LM-V405,Android
